"",11676,98391
0802063187,8,9
0802064124,8,9
0802064698,8,9
0802064981,8,9
0802065481,8,9
0802065627,8,9
0802066488,8,9
0802067417,8,9
0802067964,8,9
0802068189,8,9
0802068375,8,9
0802068618,8,9
0802068634,8,9
0802068901,8,9
0802069347,8,9
0802069908,8,9
0802073824,8,9
0802074111,8,9
0802075789,8,9
0802075991,8,9
0802076327,8,9
0802077455,8,9
0802077625,8,9
0802077951,8,9
0802079148,8,9
0802079520,8,9
0802079679,8,9
0802079695,8,9
0802081126,8,9
0802081533,8,9
0802082106,8,9
0802082521,8,9
0802082939,8,9
0802083811,8,9
0802084605,8,9
0802085164,8,9
0802100155,8,9
080210018X,8,9
0802100481,8,9
0802110002,8,9
0802110223,8,9
0802110282,8,9
0802110312,8,9
0802110320,8,9
0802110495,8,9
0802110770,8,9
0802110797,8,9
0802110908,8,9
0802110932,8,9
0802111009,8,9
0802111114,8,9
0802111122,8,9
0802111157,8,9
0802111165,8,9
0802111289,8,9
0802111424,8,9
0802111602,8,9
0802111610,8,9
0802111629,8,9
0802111815,8,9
0802111823,8,9
0802112013,8,9
0802112188,8,9
0802112307,8,9
0802112331,8,9
0802112366,8,9
0802112455,8,9
0802112706,8,9
0802112781,8,9
0802112803,8,9
0802113591,8,9
0802113850,8,9
0802113869,8,9
0802113907,8,9
0802113990,8,9
0802114067,8,9
0802114121,8,9
0802114199,8,9
0802114261,8,9
0802114318,8,9
0802114350,8,9
0802114369,8,9
0802114377,8,9
0802114482,8,9
0802114644,8,9
0802114652,8,9
0802114660,8,9
0802114741,8,9
0802114822,8,9
0802114970,8,9
0802114997,8,9
0802115012,8,9
0802115039,8,9
080211508X,8,9
080211508x,8,9
0802115160,8,9
0802115187,8,9
0802115330,8,9
080211539X,8,9
0802115454,8,9
0802115527,8,9
0802115543,8,9
0802115640,8,9
0802115705,8,9
0802115810,8,9
080211590X,8,9
0802115926,8,9
0802115950,8,9
0802115977,8,9
0802116000,8,9
0802116086,8,9
0802116094,8,9
0802116140,8,9
0802116175,8,9
0802116272,8,9
0802116299,8,9
0802116302,8,9
0802116310,8,9
0802116337,8,9
0802116353,8,9
0802116388,8,9
0802116396,8,9
0802116418,8,9
0802116442,6,9
0802116477,8,9
0802116485,8,9
0802116515,8,9
0802116523,8,9
0802116604,8,9
0802116620,8,9
080211668X,8,9
0802116698,8,9
0802116701,8,9
080211671X,8,9
080211671x,8,9
0802116728,8,9
0802116795,8,9
0802116825,8,9
080211685X,8,9
0802116868,8,9
0802116884,8,9
080211699X,8,9
0802117066,8,9
0802117074,8,9
0802117104,8,9
0802117112,8,9
0802117155,8,9
0802117163,2,9
0802117171,8,9
0802117201,8,9
0802117236,8,9
0802117244,8,9
0802117252,8,9
0802117260,8,9
0802117279,8,9
0802117295,8,9
0802117317,8,9
0802117325,8,9
0802117368,8,9
0802117384,8,9
0802117392,8,9
0802117414,8,9
0802117449,8,9
0802117546,8,9
0802117570,8,9
0802117635,8,9
0802117651,8,9
0802117678,8,9
0802117783,8,9
0802117813,8,9
0802117821,8,9
0802130119,8,9
0802130127,8,9
080213016X,8,9
0802130208,3,9
0802130240,8,9
0802130259,8,9
0802130283,8,9
0802130305,8,9
0802130313,8,9
0802130348,8,9
0802130356,8,9
0802130399,8,9
0802130410,8,9
0802130461,8,9
0802130496,8,9
0802130550,8,9
0802130593,8,9
0802130607,8,9
0802130615,8,9
0802130623,8,9
0802130666,8,9
0802130682,8,9
0802130704,8,9
0802130720,8,9
0802130747,8,9
0802130763,8,9
0802130771,8,9
0802130798,8,9
080213081X,8,9
0802130828,8,9
0802130836,8,9
0802130844,8,9
0802130852,8,9
0802130860,8,9
0802130887,8,9
0802130917,8,9
0802130933,8,9
080213095X,8,9
0802130984,8,9
080213100X,8,9
0802131042,8,9
0802131255,8,9
0802131301,8,9
0802131379,8,9
0802131522,8,9
0802131557,8,9
0802131565,8,9
0802131581,8,9
0802131611,8,9
0802131638,8,9
0802131786,8,9
0802131808,8,9
0802131816,8,9
0802131824,8,9
0802131832,8,9
0802131859,8,9
0802131867,8,9
0802131921,8,9
080213193X,8,9
0802132073,8,9
080213209X,8,9
0802132103,8,9
080213212X,8,9
0802132138,8,9
0802132154,8,9
0802132189,8,9
0802132294,8,9
0802132324,8,9
080213243x,8,9
0802132472,8,9
0802132588,8,9
0802132596,8,9
0802132626,8,9
0802132634,8,9
0802132642,8,9
0802132669,8,9
0802132723,8,9
0802132758,7,9
0802132790,8,9
0802132871,8,9
0802132898,8,9
0802132936,8,9
0802132944,8,9
0802132952,2,9
0802132960,8,9
0802132987,8,9
0802133118,8,9
0802133169,8,9
0802133223,8,9
0802133290,8,9
0802133304,8,9
0802133312,8,9
0802133339,8,9
0802133347,8,9
080213338X,8,9
0802133398,8,9
080213341X,8,9
0802133436,8,9
0802133479,8,9
0802133487,8,9
0802133509,8,9
0802133525,8,9
0802133576,8,9
0802133681,8,9
0802133835,8,9
0802133851,8,9
0802133878,8,9
0802133894,8,9
0802133908,6,9
0802133916,8,9
0802133924,8,9
0802133991,8,9
0802134009,8,9
0802134025,8,9
0802134033,8,9
0802134092,8,9
080213419X,8,9
0802134203,8,9
080213422X,8,9
0802134254,8,9
0802134262,8,9
0802134270,8,9
0802134297,8,9
0802134459,8,9
0802134475,8,9
0802134483,8,9
0802134491,8,9
0802134505,8,9
0802134513,8,9
080213453X,8,9
0802134556,8,9
0802134564,8,9
0802134580,8,9
0802134637,8,9
0802134769,8,9
0802134793,8,9
0802134807,8,9
080213484X,8,9
0802134866,8,9
0802134920,8,9
0802134955,8,9
0802134963,8,9
0802135005,8,9
0802135013,8,9
0802135021,8,9
0802135056,8,9
0802135064,9,9
0802135072,8,9
0802135129,8,9
0802135137,8,9
0802135161,8,9
0802135196,8,9
080213520X,8,9
0802135218,8,9
0802135226,8,9
0802135234,7,9
0802135269,8,9
0802135285,8,9
0802135293,8,9
0802135307,8,9
0802135315,8,9
0802135331,8,9
0802135358,8,9
0802135412,8,9
0802135455,8,9
0802135463,8,9
0802135471,8,9
080213548X,8,9
0802135501,8,9
0802135587,8,9
0802135595,8,9
0802135625,8,9
0802135641,8,9
080213565X,8,9
0802135676,8,9
0802135692,8,9
0802135706,8,9
0802135765,8,9
0802135781,8,9
0802135803,8,9
0802135811,8,9
0802135838,8,9
0802135897,8,9
0802135951,8,9
0802135986,8,9
0802135994,8,9
080213601x,8,9
0802136028,8,9
0802136109,8,9
0802136125,8,9
0802136176,8,9
0802136192,8,9
0802136265,8,9
0802136303,8,9
0802136346,8,9
0802136354,8,9
0802136443,8,9
0802136451,8,9
0802136508,8,9
0802136524,8,9
0802136605,8,9
0802136621,8,9
080213663X,8,9
0802136648,8,9
0802136656,8,9
0802136664,8,9
0802136680,8,9
0802136729,8,9
0802136745,8,9
0802136826,8,9
0802136834,8,9
0802136842,8,9
0802136850,8,9
0802136869,8,9
0802136877,8,9
0802136958,8,9
0802137008,8,9
0802137016,8,9
0802137040,8,9
0802137067,8,9
0802137199,8,9
0802137237,8,9
0802137261,8,9
080213727X,8,9
0802137296,8,9
0802137326,8,9
0802137334,8,9
0802137342,8,9
0802137474,8,9
0802137709,8,9
0802137717,8,9
0802137725,8,9
0802137741,8,9
0802137806,8,9
0802137814,8,9
0802137822,8,9
0802137849,8,9
0802137857,8,9
0802137903,8,9
0802137938,8,9
0802137946,8,9
0802137954,8,9
0802137962,8,9
0802137970,8,9
0802137989,8,9
0802137997,8,9
0802138004,8,9
0802138039,8,9
080213808X,8,9
0802138098,8,9
0802138101,8,9
0802138152,8,9
0802138179,8,9
0802138195,8,9
0802138209,8,9
0802138225,8,9
080213825X,3,9
0802138322,8,9
0802138349,8,9
0802138365,8,9
0802138403,8,9
0802138438,8,9
0802138446,8,9
0802138470,8,9
0802138489,8,9
0802138535,8,9
0802138578,8,9
0802138594,8,9
0802138616,8,9
0802138624,8,9
0802138632,8,9
0802138640,8,9
0802138705,8,9
080213873X,8,9
0802138748,8,9
0802138764,8,9
0802138845,8,9
080213887X,8,9
0802138896,8,9
080213890X,8,9
0802138918,8,9
0802138934,8,9
0802139043,8,9
0802139086,8,9
0802139124,8,9
0802139159,8,9
0802139183,6,9
0802139191,8,9
0802139248,8,9
0802139256,8,9
0802139272,8,9
0802139280,8,9
0802139302,8,9
0802139310,8,9
080213940X,8,9
0802139426,8,9
0802139450,8,9
0802139507,8,9
0802139558,8,9
0802139566,8,9
0802139582,8,9
0802139590,8,9
0802139604,8,9
0802139612,8,9
0802139671,8,9
080213968X,8,9
0802139701,8,9
0802139736,8,9
0802139744,8,9
0802139779,8,9
0802139809,8,5
0802139817,8,9
080213985X,8,9
0802139868,7,9
0802139892,8,9
0802139914,8,9
0802139922,8,9
0802139965,8,9
0802139981,8,9
0802140017,8,9
0802140122,8,9
0802140130,8,9
0802140149,10,9
0802140165,8,9
080214019X,8,9
0802140203,8,9
0802140211,8,9
080214022X,8,9
0802140386,8,9
0802140394,8,9
0802140416,8,9
0802140432,8,9
0802140440,8,9
0802140459,8,9
0802140475,8,9
0802140505,8,9
0802140521,8,9
080214053X,8,9
0802140637,8,9
0802141242,8,9
0802141293,8,9
0802141323,8,9
080214134X,8,9
0802141358,8,9
0802141390,8,9
0802141404,8,9
0802141439,8,9
0802150241,8,9
0802150268,8,9
0802150306,8,9
0802150373,8,9
080215039X,8,9
0802150411,8,9
080215042X,8,9
0802150454,8,9
080215056X,8,9
0802150578,8,9
0802150586,8,9
0802150594,8,9
0802150616,8,9
0802150802,8,9
0802150837,8,9
0802150845,8,9
080215087X,8,9
0802150888,8,9
0802150896,8,9
0802150918,8,9
0802150934,8,9
0802150950,8,9
0802150985,8,9
0802151000,8,9
0802151027,8,9
0802151051,8,9
080215106X,8,9
0802151078,8,9
0802151094,8,9
0802151116,8,9
0802151140,8,9
080215140X,8,9
0802151507,8,9
080215154X,8,9
0802151574,8,9
0802151612,8,9
0802151787,8,9
0802151795,8,9
0802151809,8,9
0802151825,8,9
080215185X,8,9
0802151973,8,9
0802215572,8,9
0802224776,8,9
0802225195,8,9
0802312756,8,9
0802312861,8,9
0802313108,8,9
0802313116,8,9
0802313167,8,9
080231323X,8,9
0802400043,8,9
0802400086,8,9
0802400124,8,9
0802400299,8,9
0802400310,8,9
0802400450,8,9
0802401864,8,9
0802403336,8,9
0802403557,8,9
0802404332,8,9
0802404529,8,9
080240460X,8,9
0802404642,8,9
080240510X,8,9
0802405479,8,9
0802405606,8,9
0802405959,8,9
0802405967,8,9
0802408451,8,9
0802408613,8,9
0802409059,8,9
0802409105,8,9
0802409466,8,9
0802409768,8,9
0802409962,8,9
0802410022,8,9
0802410715,8,9
0802410723,8,9
0802410863,8,9
0802410898,8,9
0802411452,8,9
0802413587,8,9
080241365X,8,9
0802413978,8,9
080241513X,8,9
0802415148,8,9
0802415393,8,9
080241544X,8,9
0802415547,8,9
0802415679,8,9
0802415881,8,9
0802416764,8,9
0802417000,8,9
0802417183,8,9
0802417337,8,9
0802417345,8,9
0802417396,8,9
0802417620,8,9
0802417841,8,9
0802422233,8,9
0802422756,8,9
0802422764,8,9
0802422934,8,9
0802423140,8,9
0802423396,8,9
0802423469,8,9
0802424112,8,9
080242516X,8,9
0802425437,8,9
0802425453,8,9
0802425488,8,9
0802425496,8,9
0802425658,8,9
0802425933,8,9
080242712X,8,9
0802428193,8,9
0802428754,8,9
080242970X,8,9
0802429866,8,9
0802430082,8,9
0802430481,8,9
0802430848,8,9
0802430856,8,9
0802431291,8,9
0802431321,8,9
0802431348,8,9
0802431844,8,9
0802433243,8,10
0802433707,8,9
0802434258,8,9
0802434290,8,9
0802435815,8,9
0802436269,8,9
0802436366,8,9
0802436560,8,9
0802436692,8,9
0802436811,8,9
0802436854,8,9
0802436862,8,9
0802437400,8,9
0802438059,8,9
080243813X,8,9
0802438148,8,9
0802438180,8,9
0802438318,8,9
0802439241,8,9
0802440053,8,9
0802440355,8,9
0802440819,8,9
080244105X,8,9
0802441076,8,9
0802441513,8,9
0802441815,8,9
0802441831,8,9
0802442293,8,9
0802442366,8,9
080244329X,8,9
0802443451,8,9
0802443753,8,9
0802444563,8,9
0802445241,8,9
080244525X,8,9
0802446361,8,9
0802446434,8,9
0802447910,8,9
080244802X,8,9
0802448038,8,9
0802448046,8,9
0802448062,8,9
0802448089,8,9
0802448135,8,9
0802448143,8,9
0802448151,8,9
0802448178,8,9
0802448186,8,9
0802448194,8,9
0802448208,8,9
0802448232,8,9
0802448259,8,9
0802448267,8,9
0802448275,8,9
0802448305,8,9
0802448321,8,9
080244833X,8,9
0802448348,8,9
0802448356,8,9
0802448372,8,9
0802449263,8,9
0802450407,8,9
0802451780,8,9
0802451993,8,9
0802453899,8,9
080245626X,8,9
0802457002,8,9
0802457010,8,9
080245982X,8,9
0802459838,8,9
0802461840,8,9
0802461883,8,9
0802463215,8,9
0802463223,8,9
0802463312,8,9
0802463452,8,9
0802463835,8,9
0802464645,8,9
080246520X,8,9
0802465471,8,9
0802465846,8,9
0802466257,4,9
0802467997,8,9
080246808X,8,9
0802468187,8,9
0802470203,8,9
0802470556,8,9
0802471013,8,9
080247103X,8,9
0802471757,8,9
0802472958,8,9
0802473466,8,9
0802473695,8,9
0802475000,8,9
0802475256,8,9
0802477364,8,9
080248221X,8,9
0802482325,8,9
0802482333,8,9
0802482368,8,9
0802482376,8,9
0802482422,8,9
0802483305,8,9
0802483658,8,9
0802483771,8,9
0802483852,8,9
0802484298,8,9
0802484433,8,9
080248493X,8,9
0802485294,8,9
0802485804,8,9
0802487475,8,9
0802487599,8,9
0802487785,8,9
0802487874,8,9
0802487971,8,9
0802489710,8,9
0802490158,8,9
0802490395,8,9
0802490549,8,9
0802491618,8,9
080249238X,8,9
0802494463,8,9
0802498248,8,9
0802700934,8,9
0802703631,8,9
080270378X,8,9
0802703909,8,9
0802704085,8,9
0802704743,8,9
0802705405,8,9
0802705499,8,9
0802706223,8,9
0802706800,8,9
0802707262,8,9
0802707270,8,9
0802707297,8,9
0802707610,8,9
0802707793,8,9
0802707815,8,9
0802708021,8,9
0802708137,8,9
0802708366,8,9
0802709540,8,9
0802709567,8,9
0802709621,8,9
0802710077,8,9
0802710182,8,9
0802710581,8,9
0802710611,8,9
0802710662,8,9
0802710980,8,9
0802711324,8,9
0802711502,8,9
0802711693,8,9
0802711774,8,9
0802712169,8,9
0802712436,8,9
0802712452,8,9
0802712584,8,9
0802712916,8,9
0802712975,8,9
0802713076,8,9
0802713122,8,9
0802713157,8,9
0802713300,8,9
0802713319,8,9
0802713327,8,9
0802713386,8,9
0802713394,8,9
0802713424,8,9
0802713432,8,9
0802713440,8,9
0802713459,8,9
0802713491,8,9
0802713521,8,9
0802713556,8,9
0802713602,8,9
0802713637,8,9
0802713661,8,9
0802713688,8,9
0802713726,8,9
0802713734,8,9
0802713750,8,9
0802713769,8,9
0802713815,8,9
0802713823,8,9
0802713858,8,9
0802713882,8,9
0802713904,8,9
0802713912,8,9
0802713920,8,9
0802713955,8,9
0802713971,8,9
0802714064,8,9
0802714129,8,9
0802714153,8,9
0802714277,8,9
0802714358,8,9
0802724418,8,9
0802724671,8,9
0802724701,8,9
0802724744,8,9
0802724787,8,9
0802724981,8,9
0802725228,8,9
0802725368,8,9
0802725406,8,9
0802726216,8,9
0802726224,8,9
0802726313,8,9
0802726682,8,9
0802726828,8,9
0802726852,8,9
0802727115,8,9
0802727522,8,9
0802727700,8,9
0802727719,8,9
0802730000,8,9
0802730019,5,9
0802730094,8,9
0802730191,8,9
0802730205,8,9
0802730213,8,9
0802730248,8,9
0802730256,8,9
0802730469,8,9
0802730604,8,9
0802730655,8,9
0802730825,8,9
0802730868,8,9
0802730949,8,9
0802730973,8,9
0802730981,8,9
0802731104,8,9
0802731171,8,9
0802731317,8,9
0802731406,8,9
0802731716,8,9
0802731805,8,9
0802731813,8,9
0802731848,8,9
0802731988,8,9
0802731996,8,9
0802732054,8,9
0802732097,8,9
0802732100,8,9
0802732127,8,9
0802732143,8,9
0802732178,8,9
0802732259,8,9
0802732267,8,9
0802732291,8,9
0802732305,8,9
0802732429,8,9
0802732526,8,9
0802732542,8,9
0802732623,8,9
0802732739,8,9
0802732771,8,9
0802732801,8,9
0802732852,8,9
0802732860,8,9
0802732879,8,9
0802732895,8,9
0802732968,8,9
0802732984,8,9
0802733034,8,9
0802733050,8,9
0802733115,8,9
0802733166,8,9
0802733220,8,9
0802733298,8,9
0802733301,8,9
0802733328,8,9
0802733352,8,9
0802733395,8,9
0802733417,8,9
0802733441,7,9
0802733476,8,9
0802733484,8,9
0802733514,8,9
0802733530,8,9
0802733549,8,9
0802733565,8,8
0802733573,5,9
0802733638,8,9
0802733654,8,9
0802733662,8,9
0802733670,8,9
0802733689,8,9
0802733700,8,9
0802733719,8,9
0802733727,8,8
0802733735,8,9
0802733743,8,5
0802733751,8,9
0802733778,8,9
0802733786,8,8
0802733794,8,9
0802733808,8,9
0802733816,8,10
0802741088,8,9
0802741169,8,9
0802741592,8,9
0802752845,8,9
0802753183,8,9
0802753604,8,9
0802753663,8,9
0802753841,8,9
0802754155,8,9
0802754201,8,9
0802754309,8,9
0802754619,8,9
0802754635,8,9
0802755275,8,9
0802755933,8,9
0802756131,8,9
0802756220,8,9
0802756433,8,9
0802756980,8,9
0802757324,8,9
0802757537,8,9
0802757588,8,9
0802757707,8,9
0802757758,8,9
0802757855,8,9
0802757901,8,9
0802757928,8,9
0802757995,8,9
0802760945,8,9
0802762506,8,9
0802762743,8,9
0802764363,8,9
0802764568,8,9
0802765335,8,9
0802766862,8,9
0802766994,8,9
0802767370,8,9
0802768164,8,9
0802769756,8,9
0802769853,8,9
0802771149,8,9
0802771653,8,9
0802772056,8,9
0802772358,8,9
0802772404,8,9
0802772412,8,9
0802772439,8,9
0802772463,8,9
0802772471,8,9
0802772528,8,9
0802772536,8,9
0802772544,8,9
0802772862,8,9
0802772978,8,9
0802772994,8,9
0802773249,8,9
0802773397,8,9
0802773524,8,9
0802773842,8,9
0802773877,8,9
0802773974,8,9
0802774024,8,9
0802774172,8,9
0802774199,8,9
0802774261,6,9
0802774318,8,9
0802774350,8,9
0802774431,8,9
0802774474,8,9
0802774520,8,9
0802774695,8,9
0802774733,8,9
0802774784,8,9
0802774849,8,9
0802774962,8,9
0802775004,8,9
0802775047,8,9
0802775179,8,9
0802775241,8,9
0802775500,8,9
0802775551,8,9
0802775624,8,9
0802775632,8,9
0802775640,8,9
0802775802,8,9
0802775829,8,9
0802775888,8,9
0802775926,8,9
0802775950,8,9
0802775985,8,9
0802775993,8,9
0802776108,8,9
0802776159,8,9
0802776167,8,9
0802776175,8,9
0802776256,8,9
0802776841,8,9
0802776957,8,9
0802781071,8,9
0802781268,8,9
0802781292,8,9
0802782248,8,9
0802783686,8,9
0802784593,8,9
0802784615,8,9
0802784666,8,9
0802784674,8,9
0802786405,8,9
0802787282,8,9
0802787479,8,9
0802787649,8,9
0802787673,8,9
0802788297,8,9
0802788300,8,9
0802788483,8,9
0802788513,8,9
0802801218,8,9
080280294X,8,9
0802803717,8,9
0802804179,8,9
0802804993,8,9
0802805140,8,9
0802805302,8,9
0802806317,8,9
0802806392,8,9
0802806414,8,9
0802807348,8,9
0802807860,8,9
0802809707,8,9
0802811167,8,9
0802811892,8,9
0802812163,8,9
0802812201,8,9
0802812228,8,9
0802812503,8,9
0802813879,8,9
0802814956,8,9
080281512X,8,9
0802815782,8,9
0802816126,8,9
0802816592,8,9
0802816614,8,9
0802816967,8,9
080281719X,8,9
0802817386,8,9
0802817521,8,9
0802817750,8,9
080281851X,8,9
0802818609,8,9
0802818625,8,9
0802821197,8,9
0802822819,8,9
0802834132,8,9
0802834361,8,9
0802836119,8,9
0802837107,8,9
0802837131,8,9
0802837220,8,9
0802837735,8,9
0802837875,8,9
0802837980,8,9
0802838227,8,9
0802838510,8,9
0802839061,8,9
0802839592,8,9
0802840248,8,9
0802841031,8,9
0802842348,8,9
0802842372,8,9
080284264X,8,9
0802843034,8,9
080284314X,8,9
0802843204,9,9
0802844782,8,9
0802844952,8,9
0802846122,8,9
0802847471,8,9
0802850332,8,9
0802850804,8,9
0802850901,8,9
080285091X,8,9
0802850995,8,9
0802851258,8,9
0802851606,8,9
0802851754,8,9
0802851878,8,9
0802851940,8,9
0802860184,8,9
0802860192,8,9
0802860605,8,9
0802860613,8,9
0802860761,8,9
0802870104,8,9
0802870147,8,9
0802880533,8,9
0803200277,8,9
0803208200,8,9
0803208669,8,9
0803210183,8,9
0803210345,8,9
0803212216,8,9
0803212372,8,9
0803216645,8,9
0803216963,8,9
0803218508,8,9
080322141X,8,9
0803227361,8,9
0803231016,8,9
0803231482,8,9
0803232020,8,9
0803233019,8,9
0803237162,8,9
0803239157,8,9
0803242948,8,9
0803247397,10,9
0803250010,8,9
0803250029,8,9
0803250258,8,9
0803250401,8,9
0803250509,8,9
0803251246,8,9
0803251386,8,9
0803251416,8,9
0803251661,8,9
0803251718,8,9
0803251734,8,9
0803251939,10,9
0803252072,8,9
0803253508,8,9
0803253613,8,9
0803253656,8,9
0803253710,8,9
0803257104,8,9
0803257279,8,9
0803257325,8,9
0803257341,8,9
0803257414,8,9
0803257538,8,9
0803257910,8,9
0803258267,8,9
0803258283,8,9
0803258496,8,9
0803258631,8,9
0803258682,8,9
0803258739,8,9
0803258836,8,9
0803258909,8,9
0803258917,8,9
0803259077,8,9
0803259115,8,9
0803259239,8,9
0803260563,8,9
0803260717,8,9
0803260725,8,9
080326089X,8,9
0803260911,8,9
0803260970,8,9
0803261519,8,9
0803261543,8,9
080326156X,8,9
0803261705,8,9
0803261799,8,9
0803262043,8,9
0803263309,8,9
0803263414,8,9
0803263430,8,9
0803263511,8,9
0803263597,8,9
0803263724,8,9
0803263767,8,9
0803264046,8,9
0803264224,8,9
0803264267,8,9
0803265794,8,9
0803267010,8,9
0803267134,8,9
0803267142,8,9
0803267177,8,9
0803267207,8,9
080326724X,8,9
0803267304,8,9
0803267355,8,9
0803267371,8,9
080326741X,8,9
0803268572,8,9
080326870X,8,9
0803268742,8,9
0803268904,8,9
0803269072,8,9
0803270070,8,9
0803270399,8,9
0803270429,8,9
0803270720,8,9
0803270755,8,9
0803272219,8,9
0803272227,8,9
0803272480,8,9
0803272596,8,9
0803272642,8,9
0803272707,8,9
0803273185,8,9
0803275722,8,9
0803277660,8,9
0803279027,8,9
0803279337,8,9
0803279663,8,9
080327999X,8,9
0803280033,8,9
0803280041,8,9
0803280254,8,9
0803281129,8,9
0803281196,8,9
0803281293,8,9
0803281307,8,9
0803281560,8,9
080328165X,8,9
0803281692,8,9
0803281730,8,9
0803281781,8,9
0803281838,8,9
0803281951,8,9
0803281978,8,9
0803281986,8,9
0803282109,8,9
0803282117,8,9
0803282192,8,9
0803282257,8,9
0803283512,8,9
0803283539,8,9
0803283598,8,9
0803283636,8,9
0803283857,8,9
0803286120,8,9
0803287100,8,9
0803287119,8,9
0803287127,8,9
0803287267,8,9
0803287321,8,9
0803287380,8,9
0803287518,8,9
0803287607,8,9
0803289065,8,9
0803289111,8,9
0803289189,8,9
0803289286,8,9
0803289332,8,9
0803289472,8,9
0803289545,8,9
0803289553,8,9
0803289561,8,9
080328957X,8,9
0803289685,8,9
0803291000,8,9
0803291051,8,9
0803291078,8,9
0803291183,8,9
0803291205,8,9
0803291353,8,9
0803291396,8,9
0803291515,8,9
0803291574,8,9
0803291647,8,9
0803291655,8,9
080329171X,8,9
0803291868,8,9
0803292112,8,9
0803292120,8,9
0803292171,8,9
0803292201,8,9
0803292791,8,9
0803292864,8,9
0803292910,8,9
0803294042,8,9
0803294050,8,9
0803294069,8,9
0803294239,8,9
0803294271,8,9
0803294336,8,9
0803294476,8,9
0803295537,8,9
0803295545,8,9
0803295588,8,9
0803297033,8,9
0803297084,8,9
080329722X,8,9
0803297416,8,9
0803297580,8,9
0803297823,8,9
0803298005,8,9
0803298145,8,9
0803298188,8,9
0803299109,8,9
0803484224,8,9
080348514X,8,9
0803488335,8,9
0803489269,8,9
0803491263,8,9
0803493061,8,9
0803493762,8,9
0803493789,8,9
0803493983,8,9
080349467X,8,9
0803495110,8,9
0803495129,8,9
0803495269,8,9
0803495277,8,9
0803495420,8,9
0803495498,8,9
0803495943,8,9
0803600747,8,9
080360162X,8,9
0803605242,8,9
0803605862,8,9
0803616015,8,9
0803653719,8,9
0803682085,8,9
0803690088,8,9
0803696043,8,9
0803696051,8,9
0803700598,8,9
0803700679,8,9
0803700725,8,9
0803700911,8,9
0803700946,8,9
0803700962,8,9
0803700970,8,9
0803700997,8,9
0803701179,8,9
0803701225,8,9
0803701233,8,9
0803701500,8,9
0803701624,8,9
0803701640,8,9
0803701659,8,9
0803701675,8,9
0803702051,8,9
0803702159,8,9
0803702442,8,9
080370271X,8,9
0803703082,8,9
0803703244,8,9
0803703287,8,9
0803703309,8,9
080370349X,8,9
0803703562,8,9
0803703635,8,9
0803703724,8,9
0803703740,8,9
0803703988,8,9
0803704135,8,9
0803704348,8,9
0803704534,8,9
0803704593,8,9
0803705042,8,9
0803705190,8,9
0803705697,8,9
0803705832,8,9
0803706200,8,9
0803706251,8,9
0803706405,8,9
0803706715,8,9
0803706987,8,9
0803707002,8,9
0803707029,8,9
0803707304,8,9
0803707584,8,9
0803707819,8,9
0803707827,8,9
0803708297,8,9
0803708300,8,9
0803708343,8,9
0803708408,8,9
0803708645,8,9
0803708742,8,9
0803708890,8,9
0803709048,8,9
0803709056,8,9
0803709315,8,9
0803709331,8,9
0803709692,8,9
0803709773,8,9
0803709978,8,9
0803710402,8,9
0803710933,8,9
0803710968,8,9
0803710992,8,9
0803711352,8,9
0803711387,8,9
0803711786,8,9
0803711921,8,9
0803712286,8,9
0803712448,8,9
080371274X,8,9
0803712928,8,9
0803713010,8,9
0803713061,8,9
0803713444,8,9
0803714386,8,9
